mray pa kan uda nganing biyo.,Negative,Labeled,
"esus,ipinag cheque pal!tinao na sna kutasinsilyo man lang palan.hahaha",Negative,Labeled,
"yong medical equipment overprice, tapos yong medical frontliners parang utang na",Negative,Labeled,
loob pa nila na binigyan nyo ng kakarampot na perang punagpaguran naman nila...,Negative,Labeled,
arog talaga yan kayan ipaabot na tabi sa sa national ta grabi nang pa ngungurakot yan,Negative,Labeled,
ang hazard fee tabi para lang yan sa nag tratrabaho na front liner na health worker,Negative,Labeled,
bakong kung sain sain na duduman.,Positive,Labeled,
lawrence d. saints mas tikal pa man nanggad adi kesa ku relief kanda nene,Neutral,Labeled,
"nya election naman baga! buto nanggad ninyo ana author kiton, amo baga yan gusto ninyo, kaya ngani amo naka tukaw,",Negative,Labeled,
kamaturan insulto an sa pigtawan ka amount na an. tamang usad na alcohol and box sa,Negative,Labeled,
"facemask lang, pano na su pamasahe pangkaon tsaka para sa pamilya nira.",Negative,Labeled,
grabe.. tiba tiba lang sa kurakot mga opisyal ng doh... cge nga makatarungan ba yan sa mga frontliners,Negative,Labeled,
maray kan ibakal sa lastiko pla mag chinese garter pag ul.,Positive,Labeled,
marasa pang doh an.hoy itao nindo an na toltol sa mga frontliners ta eu an nagapagal,Negative,Labeled,
baku kamo.mga lamadang na iniyo.pag nagprotesta mga frontliners nganga kamo,Positive,Labeled,
maray pa su mga paratarok sa paroy mas dakul pa a aldawan na tangran,Positive,Labeled,
"kauragon,..samantalang su nga nakaresebe ko sap ngani na uda mn ginigibong",Negative,Labeled,
"pagtabang o sakripisyong pag puyat ag pag pagal..halagang 5k.g , oh what",Negative,Labeled,
they deserve to be given but this mount is too much...,Positive,Labeled,
nagsasalok ng pera sa kaban ng bayan at ganyan ganyan nalang kung ipamigay?,Negative,Labeled,
nagiintrimis kamu!! pinagtseke pa talaga??hahaha.sus meo ni upos!!,Negative,Labeled,
uda kamu pagmalasakit sa mga frontliners!! 2 ..pinapainit niyo bunbunan ko..!,Negative,Labeled,
"hanep yan mas dakol pa su na kurap, kesa ku dapat tinaong hazzard pay ..",Negative,Labeled,
kya man kadakul nagkakacovid ta maray ang sistema...isipon ta kun napano,Negative,Labeled,
kin ako mag mag awol na ako..mag tinda na sana kamo sa pansit inulas sa kanto,Negative,Labeled,
"nakakahiya naman sa may 10million worth na relos.. mahiya kayo mga buwaya, gigil nyo",Positive,Labeled,
ay bagana naka intrimis!,Negative,Labeled,
ang laki nmn nyan subra sana binawasan nyo pa pra sa tax.,Neutral,Labeled,
227.27 lang mas malaki pa ang kinikita ng nangangalakal!,Positive,Labeled,
ano kaya pakiramdam kung ung mga nurse na bomoto sa tatay nila ang mabigyan ng,Positive,Labeled,
share and share share para maging viral... yan ang nararapat sa mga nagbibigay ng,Negative,Labeled,
napakalaking halaga..... parang nangiinsulto lang... make it viral...,Negative,Labeled,
mga kababayang taga kaya mag adal kuno. grabe mga ngurob ngurob,Negative,Labeled,
baritang rinconada pero sosyalin. haha,Negative,Labeled,
galit na galit kayo sa admin pake nyo ba kung may lahing foreigner si admin intindwon na sana ninyo,Positive,Labeled,
kalmahan mo lang po admin,Positive,Labeled,
masing ata man na nagpupuon pa sanako kabarato na pati ka slp ai na kita.,Negative,Labeled,
"amo kung maanap niya a mga investors sa crypto,",Positive,Labeled,
"malabo pa iton sa pagmamahal ninyo! hahahaha,",Neutral,Labeled,
kaya nga crypto encrypted anonymous. impossibleng ma trace nyo yan! 3,Positive,Labeled,
"pati man adigs para sa uno po, pati pa naman yan papabayaran nyo pa ng tax?",Neutral,Labeled,
sana mabayad adi ka mga taga rinconada ono na mingyari kadi?,Neutral,Labeled,
sira palan a nag quarry agko pa sa sta teresita baao,Neutral,Labeled,
pag mag landslide sadto dakol a baloy maapektuhan....,Neutral,Labeled,
nabayad ninyo nangyari sa ortigas? nag crack na su road oda na lamansa irarum...,Neutral,Labeled,
uda kita kuyan maginibo ta 1. boko man yan kanato sa kanda naka titulo baka agko plano na mas magamit ya lugar.,Neutral,Labeled,
2. kung legal man yan uda kita maginibo syempre agko ahensya kuyan nakaka sakop.,Neutral,Labeled,
suggestion ko na lang kung talaga concer di na pag iwagon bakalon ta na sana ya mga bukid bukid ngani uda mag iwag na iba pa.,Neutral,Labeled,
suggestion lang diko bisto kung isay man yan.,Neutral,Labeled,
sa kadipisilan siguro sa buhay may be uda na ibang resources so kagsadiri kaya ipina babakal na a land.sa isip ko lang,Negative,Labeled,
po hopefully di man ubuson ngamin na bukid bukid,Negative,Labeled,
galawgalaw man ngani denr gamita mana poder na ipinagtao kaninyo,Negative,Labeled,
harap harapan sana siton gilid kiton highway uda baga pa mati taga denr.anyari??,Negative,Labeled,
pwde n yn maging sudivision..ta ngane bukong a mga uma a pg'tugrukan kn mga baloy.,Neutral,Labeled,
angko man kya kuno yan permit na uda bsang pagmakulog an nagtao kin permit kan na dayo sadi iriga,Negative,Labeled,
tibaad man di kamo jan bahain.pero sure na may ganti ang kalikasan..tandaan nio yan.,Negative,Labeled,
usad sna kalamod siton tinampo prone pa sa disgracia sa mga nka moto!,Negative,Labeled,
nararaot ka mga truck tinampo,Negative,Labeled,
"sa kadakulan na nag iimbistiga kuno kiton uda mn sana, mas makapal a tapal na kwarta ka local gov.",Negative,Labeled,
kan kea iton dawa grabe perwesyo di mn nira gigibuwan sa paage para,Negative,Labeled,
yn kapag may madiskwedo nman jn n mga tao csay nman kaan ang sisihin tano kaya t tig tugutan yn n mag quarry jn.,Negative,Labeled,
uda na palan ika mababayad na chocolate hills san na lugar na an,Negative,Labeled,
nakakamiss man uda na su magayon na view dating tataratan awon ko kin nakalunad sa bus paiyan cbsua,Neutral,Labeled,
"kaso aprobado kan lgu and denr, cgurado may bendisyon, ipon sa resources madali na baga",Neutral,Labeled,
"nakaka mundu man, maray man so kamutangan, pero uno.paraw gusto para sadi",Negative,Labeled,
hayysstt sad! sad! sad! pag magbaha sa kababan oda na pwd ma ibakwaran ta pinapatag na 42,Negative,Labeled,
dakol kaya ah sintavo nira.,Neutral,Labeled,
kaysa nagririklamo kaya buta ah mga matataas sa denr.,Negative,Labeled,
cam sur action naman jan irak man ka mga taga cton lanipga bula,Negative,Labeled,
yong dating pasyalan nmin nong ng aaral pa kmi inaakyat pa nmin yang bundok nayan,Neutral,Labeled,
..nawala n yong kagandahan ng view ng picuaria..,Negative,Labeled,
la ka mga turog ka mga taga denr ta natapalan na ko mga siga siton bikol una mga igin sa presidente,Negative,Labeled,
uragon man so parataban ta ruyda sana kinuko,Positive,Labeled,
be aware kin makabayad sa tawong agko darang tools mag ingat..,Neutral,Labeled,
dri ko man sinasabi na ngamin na agko darang tools maray na maghinala kisa agko mauda. hehe,Neutral,Labeled,
burai kta kin arog nnman kan agku nnman pra lapa sa motor ata nauda n so para lapa sa baka motor nnman,Negative,Labeled,
siguro diri tatao mag drive motor ka gulong lang kinko..,Neutral,Labeled,
usad mm kmi sa natabann sa gulong baka usad n grupo lang kaan nag gigibo..,Neutral,Labeled,
sana marakop na nayan ta amo pag lundan,Negative,Labeled,
"mga kanguran baka para shabu kadi gibo kadi ta trip gayud niya a gulong sana saka a mags,",Negative,Labeled,
nasupog pa man na iwatak so ehe. kin buko man baka gibuhon adto na ruweda sa kareta.,Negative,Labeled,
bray tanod nio nasaan? ayusin nio iriga city!,Negative,Labeled,
di na iniba helmet safe kintana su nag taban,Negative,Labeled,
haha... bobong magnanakaw! mas madali tabanun na buo a motor kisa mig kalas paka kan makuko sana gulong.. gutal,Negative,Labeled,
cc gulong ko man ngani na taban man siton sana centro pero nabisto ko so mataban,Negative,Labeled,
daming time ng magnanakaw aa sana all naglalaan ng oras,Neutral,Labeled,
kung dae cguro ni lock c motor. dae mauuda c gulong kayan,Negative,Labeled,
di gayud tattao magmotor su nagtaban,Neutral,Labeled,
"ka simot na nguwan ay,, ingat ingat nag dadakul sinda",Neutral,Labeled,
"grabe man, kin arug na kan. baad man maski kalag nira mataban nman, ta mga nakaka piot na sira sadi kinaban.",Negative,Labeled,
"grabeng pangangaipo, ana balik ka karma ag kamalasan ka nanaban kan mas jamas pa.",Negative,Labeled,
dapo kuno kya pmbkal gulong su nagtaban..3,Negative,Labeled,
mga luma na gad su rim saka su gulong..,Neutral,Labeled,
ta inubos na bagang kinuko,Negative,Labeled,
grabe na tlaga a magnnakaw uda patawad inagp,Negative,Labeled,
baka babalikan pa a awak ka motor inuna muna gulong,Neutral,Labeled,
grav talaga irikitan jn sa parteng rinconanda..,Negative,Labeled,
kya ngani po nkkaherak man kan aki s garu bga pig gurumos daghan ko maski dae ko man sya ka ano2x,Negative,Labeled,
kya ing ma ffeel mo kun ano sakit inagihan kan aki haist,Negative,Labeled,
e bkit c alfelor ang nagbibigay ng reward dapat so mayor muna sa nabua ta buko man sadto naganap iriga!,Negative,Labeled,
dapat sa nabua muna para nmn my pakinabang ung mayor jn sa nabua anu yun tatanga ning ba cya!,Negative,Labeled,
tama po yan may reward pra mrami ang magtulong tulong pra mahuli agad ang suspect.salamat po mayora s naisp mong praan.,Positive,Labeled,
maconsencya man lugod so naggibo kading crimen.,Negative,Labeled,
justice please para k trexia mae samson 43 ka sulo solong egin niya tapos arog kan ginibo kanimos,Negative,Labeled,
"rakpon na tulos, darahon sa tinangis prov jail y deretso sa national penitentiary muntinlupa. kidnapping, rape and murder of 12 years old.",Negative,Labeled,
mabasahan sa desisyon kin oda man defensa ta yogon mong pinutol pa so legs,Negative,Labeled,
"segun sa barita? oda na eton pandefensa, a dapat mageskusar tolos y magtarabang lgu, pnp, barangay officials, nbi, courts, publico na marakop tulos.",Negative,Labeled,
"kin sakali, ade kin sakali ha? manlaban o abong parakop, badilon na kin malagarto, no problem, ta kin makosog a ebidensya y oda man ibang suspect, badilon kin manlaban y kin abong parakop.",Negative,Labeled,
bobo na nga sa senado gusto pa mag kandidato for president. ka mga patal man lalo ka mga nag endorse sa kanya. jusko pong mga polktiko na iton,Negative,Labeled,
"bayaan natin sila quite na lang tayo mga amigo, totoo na ba silang dalawang magamo ang mag team for president and vice ?",Neutral,Labeled,
"haha alam na, after manumpa agad if ever became president elect, bababa agad sa pwesto to sit his master haha",Neutral,Labeled,
"mga taong bayan nahihilo na sa mga ginagawa ng mga taong ito,mga mga dds, tabogo at loyalista ito ba ipinag mamalaki nyo?",Neutral,Labeled,
kawawa nmn basta mhalata mong ng iba ugali iwan mo na kysa napatay kpa kht asawa mo yan ibang tao p din yn,Negative,Labeled,
maisog na lalake di naawa sa agom nya dapat ikaw na lang nagpakamatay kasi hirak man si mga aki mo doy mayo nang mag alaga sa kanila magdusa ka mr na maisogon,Negative,Labeled,
mayong pananalig sa diyos sinokloban ng demonyo,Negative,Labeled,
amoyan kaya dapat ebalik ang parosang deatpinante.,Negative,Labeled,
mga arog kan na kaso dapat tigbakon man.,Negative,Labeled,
uda an karapatan mabohay sa mundo ayupan an... pisti saburay niena niya.,Negative,Labeled,
agko napo curfew pag gabi bawal sinda lumuwas tsaka migpabakuna napo sinda tapos migsecure pa po icontact ki mayora wy,Neutral,Labeled,
kung fruit bats yan. dakulo a pakinabang ka biodiversity ta sinda a magtatabang sa pagpropagate kin mga semilya ka kanatong mga kahoy sa kalangtadan.,Positive,Labeled,
treeplanters kun baga. kundi mas mabilis a tawo magpulod kahoy kesa sa pag ipot ka mga kalabidong ku mga seedlings na pinag fertilize sa buros ninda.,Positive,Labeled,
"mga namumuya sana yan kya mga ngraralayogan ,kin uno2 na ton mga naiisipan ninyo",Positive,Labeled,
ayon sa aklat na itim paparating na si minukawa,Neutral,Labeled,
agko pangitain mig uran sa udo. ingat po,Neutral,Labeled,
naku malaking problima yan..cgurado alice yan ang nsa sto domingo.,Negative,Labeled,
bga sa sunod c pakito na lumabas o kya c dyroth.,Positive,Labeled,
nabulabug an.ta agko gad nag uudo sadto kawuy na pinag iistaran nira.hahaha gp,Positive,Labeled,
basta ngalas ngalason ka kolalapnit mag rurulowasan lugod lalo na pag naka babayad sa makakanus,Negative,Labeled,
pinutol n kya ninyo su manga c2n gilid,Neutral,Labeled,
agko po kya alien sdi rinconada na gustong maghari abo kan ka mga bats kya pray tayo na d an mangyari.,Negative,Labeled,
agko yan pig kakaon na bunga sa mag kahoy dakol bga mga kahoy na dadakolo,Neutral,Labeled,
agko senda kakagaton na mnga para taban,Neutral,Labeled,
rider sheild ano nanaman kaya sa susunod mag years na puro experimental ibig sabihil,Neutral,Labeled,
itong mga nagpapatupad ng regulasyon wala talagang kakayahan ng mapigilan ang pandemya,Negative,Labeled,
"dipa ba kayo nakakahalata pinagloloko tayo ,pero pera ng bayan ubos na",Negative,Labeled,
ang iba ngani mau pang mga mask ano na tau mga kabayan sunod sunod din pag my time,Negative,Labeled,
dae makakatabang asin baku solution an lockdown.,Negative,Labeled,
lalo mababa asin magtios an dating tios.,Negative,Labeled,
pagnagutom nga yao dae mo yan pued pugulan magluwas! sa pilipinas ing nman ganyan npaka oa n doh,Negative,Labeled,
iatf silang may mga virus hindi n mkapaghanap buhay ung mga tao,Negative,Labeled,
"nawalan din po kami papaya, wala po ba kasama ng manok?",Negative,Labeled,
may palatandaan po ba sa pakpak ng manok wpc po.?,Neutral,Labeled,
ruro pa itu tinaban na manok haha,Negative,Labeled,
sadto tabi kanamo bagumbayan baao bale 11 na manok tinaban.,Neutral,Labeled,
kami man po ngani sadi portico naudaan man sa tulong damulag at darwang arado,Neutral,Labeled,
salamat naturukan na po so motor nauuda sdto sta cruz ku pinsan ko tapos amu na yan so nagluog sdto tindahan ko auntie ko.,Positive,Labeled,
putlan an sa guramoy nganing maraya.,Negative,Labeled,
post po ninyo so tawo nganing mabisto.,Neutral,Labeled,
amu gad an soh pinost dati na tinabanan pati tindahan.,Neutral,Labeled,
ay tpos una q narakop na a pra camap sa motor na an ag pra taban sa manok.,Negative,Labeled,
saan na puyan nawalan po kami lima manok sagrada baao,Neutral,Labeled,
mig tupada gad,Neutral,Labeled,
bka nakaisip magbono sa manok kaya nagtaban sdto kaabay sa baloy dpat tinuda man,Neutral,Labeled,
niya so paa ko manok nganing agko man alaala sdto kagsadri hahag,Neutral,Labeled,
llan po manok nakua dyan pero po familiar mo manok nayan,Neutral,Labeled,
"sana po matabangan po ninyo kme. subrang boot po kan. na ayam namu , halos. ngod na ah turing namo kan pag nag uuli kme sa bicol , dali kan na sumabat , d pumupundo.",Negative,Labeled,
"pag dimo pinaarok sana po matabangan po ninyo kme,, hindi ing po basta aso yan",Negative,Labeled,
report nindo po sa animal welfare para madakop me kagibo kaan hirak man po kang ayam,Neutral,Labeled,
baka nagmamanada man gad adtu dinali kan nag selos gad amu na ninyo pa batukon pag gabi,Negative,Labeled,
nanay mas better po na dina ninyo pakawalan a ayam tas tutukan niyo po a maapros niva ta baka ma infect,Neutral,Labeled,
para po kanako dko talaga gusto ah modural kc uda man po natturan ka mga igin.,Neutral,Labeled,
ayos yan may kopyahan para de stress a mga studyante.,Neutral,Labeled,
sa kamaturanan dakol a mga bagay na pinagaadalan ka tawo pero gatikat man sana a magagamit soyan pag nag gradwet.,Neutral,Labeled,
"dai ko aram kung mapilingpiling ako, o mangirit digdi",Neutral,Labeled,
say raw lugi ka arug ka gibo. amu yn sabi pgpapaklase mgpra buburadol. haha,Neutral,Labeled,
unfair kc ang klase ngayon.pano kung khit elementary hinde nka tapos ang guardian,Negative,Labeled,
balakayojan hayp na yan sabungan nga binuksan paaralan winakasan chalap bobohay,Neutral,Labeled,
kompleto pati oragon mka search mn rw kdi nganing dna mpagal s tuturo kdi mga,Neutral,Labeled,
sadto pa ayu kopyahan ngana sana kamo aalma..,Negative,Labeled,
kaya abo ko ka module iton,Negative,Labeled,
dae mo man sana yan magagamit kung may password kaya ibalik mo na lang sa aki ta hirak man.,Negative,Labeled,
maapektuhan pa an pag klase dahil saimong kuramag ka.,Negative,Labeled,
mag hanap buhay kang tultol bakong mangikit ka kang bako mong pinagalan..,Negative,Labeled,
baka may online class din yung magnanakaw,Neutral,Labeled,
naglabos an sunabgo maagahon sa atubangan kan harong mi sa cbanbanan.hale cinra,Neutral,Labeled,
sa way from balatan. kaibana ang kanding n lunad sa motor..ang ipag ngalas ing ngata,Neutral,Labeled,
kung nanaban cra nin kanding sa tapayas. ngata hale cra sa balatan?anuyan nanaban,Negative,Labeled,
ge ang joyridelang motor nira n pig gamit natural n padlagan mn sna..bakong,Neutral,Labeled,
kapa kaldereta saka papaitan kiton,Neutral,Labeled,
nag kambingan sa gorong gorong pa...ipababakal gad a kambing..,Neutral,Labeled,
huli cam si kuya.. uda pa facemask another kasogp,Neutral,Labeled,
kauragon kan pagtitigbason pag marakop.,Negative,Labeled,
dae kamo pakaribuk ta maluto kami nin papaitan dae kamo maghagad ta karibuk nindu,Negative,Labeled,
"mga maray sa bokong kanda, ata kadakol na kiton cctv nguan, diri pa mga nararaya,",Negative,Labeled,
"irak man ko kagsadiri tsk, tsk hayzzzt",Negative,Labeled,
kaipuhan daa kya bako ma cholesterol kya kanding na sna,Neutral,Labeled,
lintek n yan kumuha ng pampulutang,Negative,Labeled,
malqng dali sana kan marakop painan ng kambing sa gilid kan kalsada bantayan pala,Neutral,Labeled,
kon may magkoko a bokong bisto badilon tolos.udna dakol n urosipan,Neutral,Labeled,
pwerte kiton sa papaitang,Neutral,Labeled,
nag pulis para mag lusi hanggang nguwan na gurang na nag parulusi sana ang gibo ko,Neutral,Labeled,
yan. nasusubrahan na maglusi hanggang sa di na mapugulan..,Neutral,Labeled,
hilang na yan manoyeg,Negative,Labeled,
boy jakol palan si sir dawa sito loog kito stasyon di na pinaabot sadto baloy nira,Neutral,Labeled,
"pero kin ordinaryong tao,lalo qng pobre tg siwalat na a ngaran ska picture..",Negative,Labeled,
nanungod kya na my ranggo,Neutral,Labeled,
baka man nagkakasa lang kan bad... amo man daw!,Neutral,Labeled,
ang iipokrito nio prang d kayu naglulusi a.,Negative,Labeled,
kung s hrapn ko ikaw naglusi tulungan p kta ng mka raos kn sir,Neutral,Labeled,
"wrong audience lang nangyari. kung tamang audience lang sana, meron pa syang",Neutral,Labeled,
dapat an punishment digdi sa pulis na malibog na adi punasan nin sili an manoy kaini tanganing maraya.,Negative,Labeled,
yah uda lugod kami bbtime ngowan bublay hahahahaha pakarayi ninyo,Negative,Labeled,
wala na bang bago??7lagi na lang ganyan ..pis wag lang sana sa singilan magaling sana,Negative,Labeled,
sa serbisyo din kasi d nmin pinupulot binabayad sa inyo kaya sana maayos ang sebisyo balik sa amin,Negative,Labeled,
maski uno gad pong internet basta sa pinas uda kamutangan mapa globe o pidt pare,Negative,Labeled,
pareho luya ka signal. pero pag sa billing ka kumpleto ka detalyeg,Negative,Labeled,
shoutout sa mga mag jowa na idr tapos nag iiwal ngunyan. dae maka suyo toltolp,Negative,Labeled,
"ku usad payan... perme lugod lowcredits ta afk, uyam",Negative,Labeled,
"mig bebe time pa ko, pisti",Negative,Labeled,
"permi mn dwa uda cut n fiber wire, taz pag ni report di prin ma approve for bill",Negative,Labeled,
"adjustment, pldt ano na?????",Negative,Labeled,
sana po pasensyahan na sana nindo dae man po ninda kasalan magluya ang signal,Negative,Labeled,
halaton tana sana po bako tong kung ano ano papara comment nindo dae man din po kamo nakakatabang,Negative,Labeled,
umay naman yan converge maganda lang sa una amp pag mga bandang 1 ng,Negative,Labeled,
madaling araw putek ang hina subraaa,Negative,Labeled,
ayusin nio converge service nio. nagbbyad ng maayos sainyo. serbisyo nio di sapat sa,Negative,Labeled,
binabayad. nakakabwist na.,Negative,Labeled,
galaw galaw. shuta maray kung kamo mig explain sadi mga prof namo. atang laka mga,Negative,Labeled,
pirmi n sna tapos anggan ngo1 deri na uupdate statement of account..su pagbagyo dti,Negative,Labeled,
dawa binayadan n permi p dn kaiba.lang uyam! mgswitch n kamu s dctv,Negative,Labeled,
grabe palan siton a service ka pldt? sadi alabang unli fiber 200mbps uda basang problema.,Negative,Labeled,
kabagal ng internet niyo parang pagong,Negative,Labeled,
"maaga palang txt na sa bayadan piro ang service mahina naman ayosin ninyo hindi pinopulot ang pera, pang bayad sainyo",Negative,Labeled,
"hayst kaya man palan kakara ulat kami, di lugod na ilive so nag pageant sa miss guy",Negative,Labeled,
sadi brgy namo huhuhuh,Neutral,Labeled,
ang internet ko malakas pa ang chismosa kong kapitbahay,Negative,Labeled,
buti nalang na ayos agad internet connection namin dctv... kaso kanila na disconnect si,Negative,Labeled,
teacher sa online classes wala signal daw sila pldt.,Negative,Labeled,
nag taka pa kmo ka converge pirming uda,Negative,Labeled,
pota nag format ako ng pc ko! tangina kala ko malware yun pala net!,Negative,Labeled,
sira server amp! may digital illustrations akong tinatapos woiii!,Negative,Labeled,
dapat cguro e fully vaccinated na din si pldt para mawala na ang intermittent internet,Negative,Labeled,
service na lagi na lang dahilan baka kc napasok na rin ng virus ni covid ang sistema,Negative,Labeled,
ay unta mig rank pako sa codm,Negative,Labeled,
ata nangaga bebe time sa omegle tapos ome tv naduaan lugod sa internet,Negative,Labeled,
maski isay pa ang pilion nindo na leader kang satuyang bansa kung dae mag,Negative,Labeled,
maglapigot kan sadiri mo magugutom ka man giraray..grav pa mga kaniguan,Negative,Labeled,
nindo.may mga diskosyon pa kamung naaaraman maglapigot kamu..tapos anu c mga,Neutral,Labeled,
supporters man sana ang nag iiriwal samantalang c mga tawong pinagsusuportahan,Neutral,Labeled,
mabalos po..kami po natawan man kan sapon maski mga tinapay mga nantatao,Positive,Labeled,
"sira.mabalos mga taga bula,",Positive,Labeled,
mag vote tayo sa mga politiko kurakot din naman... kaya dun na tayo sa subok na ang pamilya pagdating sa kurakot bbm 2022!!,Negative,Labeled,
pag eleksyon nkkarating kyo. wag kami iba ning,Neutral,Labeled,
dati n may naaksidente dyan?? under construction ang area and dapat meron mga,Neutral,Labeled,
precautions signages dyan wag yong lagyan ing panambak?,Neutral,Labeled,
natakot sa truck. umiwas. yun lang me tambak pala yung tatabihan nya. drive safe po,Neutral,Labeled,
umiwas sa headon salpukan kontra trailer truck...kundi durog siya!,Negative,Labeled,
"drive safely alert. pagdefensive kasi, nagkakamali pagkaintindi ng iba. kala mo may",Neutral,Labeled,
"kasuntukan pa rin sa daan, defensive lang sir, pero tapusin ko to pagsinimulan mo, lots",Neutral,Labeled,
"unta man k manoy sa gilid man so tambak,,diri piriton kin nagtutungka magkapekape rin paminsan minsan",Negative,Labeled,
under construction palan kaya mayu lamang precautions signages.malamang kadakol,Neutral,Labeled,
"madisgrasya jan. malaag nayan ta may nagadan na, mga p",Negative,Labeled,
jhadzz b salvanera uda na bgayton ibng nirason,Neutral,Labeled,
kinimat kimat sanayton na signal kiton na pldt,Negative,Labeled,
"always mn na arog kn a pidt'pala kng mgtwag para sa adjustment,ssabiyon ngbbusy na",Neutral,Labeled,
"a line nra,style nyo bulok",Negative,Labeled,
liroj alidec mataban iton c villar lakiton kapara taban sa noyog saka pili,Positive,Labeled,
mala kmi kan sabado hanngang banggi mayong power supply apod s hot line cge ing,Neutral,Labeled,
paki usay na sana po tabi ta naka work from home.. sige parong parong kadi computer ko.. baka maraot na di.,Negative,Labeled,
balut penuy dapat eakusar man ka mga kosumidores a casureco laka inefficient ka serbicio,Negative,Labeled,
haiisst. panraot man tabi kamo sa appliances .amo po an usad sa dahilan ngata naraot so piso vendo namo migbrownout tas biglang balik ..,Negative,Labeled,
ta casurico 3 pakaraya tabi serbisyo ninyo ta kadakol na mga reklamo dri kamo.,Negative,Labeled,
nasusupog kiton lang dali ninyo maputol pero iton na serbisyo kaiyan ayaw man kamo,Negative,Labeled,
ta irak man kming mga consumer mairak tapis kong maraot tulos mga appliances uda,Negative,Labeled,
kmi kan isusunod na pambakal kaya paki usip casurico 3 pakaraya tabi serbisyo.,Negative,Labeled,
pay ente pirang aldow na kapalpak ka serbisyo agko na raot na gamit casureco amo,Negative,Labeled,
uno man daw kin kitang mga consumer magwelga man..,Neutral,Labeled,
tauno daw ta permi ning arog kan a setwasyin alagad parugang sanang parungang ka babayaran..,Negative,Labeled,
kaya magisip isip mga ka consumers kung uno dapat gibuhon magkakausad sana kita,Neutral,Labeled,
kin buong rinconada mag kakausad pagbisaranan na balyuwan sa ibang legit na operator kin agko,Neutral,Labeled,
mask ngani discconnection dri mag papa ec.maesiyan mna sana agko naka babayaran na disconnection fee....,Negative,Labeled,
"amo yan dapat unaon di yong puro pamumulitika, oban na a problemang an lalo sa iriga pirming brown out",Negative,Labeled,
lalo na kung gab e inayko bagana nag lamyerda a sulo on and off..,Negative,Labeled,
uda na sana pasadtowan lalong palubgob sa mga pobre,Negative,Labeled,
"kauyaman ninyo c3, atang nag kikiskis ko nyog sadi centro bigla sana paparong... uda",Negative,Labeled,
basang kamo abiso na agko pa oras 0 aldow na pwede kqmo mag sabi sa ngamin nyo,Negative,Labeled,
nasasakupan.... nakakaabala kamo sa negosyo.,Negative,Labeled,
nag aayat pa kmu na tataasan ninyo iton na bayad sa kuryente na pangangala ngni,Negative,Labeled,
bana disco light iton na kuryente,Negative,Labeled,
masakit saimu pasada rinconada camarines sur garu ka man lang abs kung magbareta,Negative,Labeled,
pakiayos man tabi kang caption haha.anak ng diktador?maging parehas kamu.yang,Negative,Labeled,
mga pulitiko may kanya kanya yan na tinatagong baho.makaanak ka ng diktador.saru ka,Negative,Labeled,
man na biased magbareta. y,Negative,Labeled,
basta po ako nka antabay na a powerbank plus emergency light plus pamaypay,Neutral,Labeled,
congrats saimo kabayan ! kng sisay ka man sana padabaon mo ang swerte na nkuha,Positive,Labeled,
mo... minsan ing yn mg abot sa buhay kan sarong tao.good luck sa u and god bless,Positive,Labeled,
wow sisay daw an ta mautangan haha congrats ingat ing at baka mabudol ka mag,Positive,Labeled,
laho na ing yan use wisely think wisely don't trust to much to,Positive,Labeled,
maray a arog kan mag papaisi bukong bigla sana ninyung brownout,Negative,Labeled,
mga kaarakan kadto ngane uda arug kiton piro nkakasal mn.mga pakitang tao ing kau,Negative,Labeled,
pag sawa na magluluko na hangang sa maghiwalayan na tma ba ko o mali?,Negative,Labeled,
sare n upod ah ngkasulo,Neutral,Labeled,
debbie jane belmonte sayang mn piggatong na sana kintana pinabakal sadto uda igatong,Negative,Labeled,
eu yan kaya daog sya sa sadiring banwaan pili ta puro sna bisara adi pili ngani dae nya na asikaso toltol,Negative,Labeled,
grabi nayton na katarantatuhan buko nayton gayud tama kin kuno,Negative,Labeled,
dakol na bakunado saka nagdakol kaso pisti,Negative,Labeled,
para kuwa kamu kiton an nganing pamasahe sadi parina to centro laka 50 pesos alagad,Negative,Labeled,
na pag usipan 3 man lang dapat a loog.,Negative,Labeled,
lyka jean aguado lay di magkara palawod bayda di dawa kabisto pwede yan kanimonh,Negative,Labeled,
gibon uda impossible dawa kabisto..,Neutral,Labeled,
pangyayari iton porket kakareport ing na agko sa manila yaun na tulos sadi bicol,Negative,Labeled,
buisit! kn dmo kya obligasyon mo ka igin...diri ika magpra pangigin!!buisi ! amo.,Negative,Labeled,
sanaytun maginibo mo! dmo bsang naisip kn pasari i2n kalag mo kn magraan nayka!,Negative,Labeled,
dawa tama sa linya minsan e cut sa linya saka minsan kin mga maduag a lunadan dawa tama sa linya sasadit na bihikolo pigkara bosinahan,Negative,Labeled,
dawa unong ungot mo sa kag egin mo kin toltol a utak mo di mo yan kayang gibuhon,Negative,Labeled,
ka kag egin mo la mong raot na egin,Negative,Labeled,
"ka supog talaga ang ibang filipino pigtabangan na nanghabon pa, kaherak pirmi ang biktima a",Negative,Labeled,
baka agku situn nagbasing tapos sinubsuban nadamay itun na tower or tinuyong kastan na subsuban.,Negative,Labeled,
"unta man iton.sabi 6 to 8am sana..mig 9am na tabi ngcp, casureco uda pa..ata kita",Negative,Labeled,
